user_id,email,full_name,address,password_hash,balance,is_seller
4d5d442a-4429-4500-a6ae-f6a7ff29ddc0,xsimpson@example.org,Susan Fields,"Unit 7628 Box 8851
DPO AE 67844",f30160f447b2813682c3abd16e9355b6b0a72369a91f7cc6ad1bb6854c367b8e,3203.47,False
12ba948b-8241-4b50-a172-c6b82e55f2b4,sean08@example.net,Jason Lee,"523 Michael Canyon Apt. 943
New Steven, NC 53624",baf49a7ae612376600b59d9546bb37e29a21e16922fc5283534ddc2965db5aa5,7895.45,True
4917d2ba-267c-4061-b27e-460c91a5741e,jesse25@example.net,Tracy Branch,"450 Roberts Course Apt. 194
Tiffanyfurt, AS 29634",57cbf54e8e59f1c27fd4a96b0e48ec691ad1f51dad9bef7f1f535714570f342d,2799.92,False
63633855-32c4-41ef-bb19-b123b0ef04b3,bclarke@example.net,Tyler Oconnor,"97311 Hill Mountain Apt. 863
West Colton, SC 95932",ce083828b4e6028165bb8e03afeee52c0fead75c4dd826ee1ce466430208dbeb,9321.81,False
84bffb0a-fea5-4998-8a3b-5ad52f42b694,sarah66@example.com,Amy Thompson,"59971 Holloway Gardens
New Lisa, NY 18822",148f5fa0a27e8ae63a124ece056d1b7aad2ae8d090773119b30f6296d7a9083b,2687.29,False
16924cbb-8023-40f4-bb5e-736207ce6f09,thomas19@example.org,Richard Fischer,"6283 Jose Motorway
Coreyberg, KS 28336",62945253411a431574cc68ac52a7b30f9fded44cbd190f4d14b52a5fc5c2a9de,9509.52,False
3ca01043-3ad3-4aca-b645-63806da564c5,melissa19@example.org,Amber Parrish,"992 Garcia Pine Suite 365
West Samantha, NY 55871",166a653297460af13dc9fcc7fb9a804a13287d60488563ba32073b7180a4fa8d,1869.76,True
74411a49-de69-4d56-a999-77ac73a0a46c,jake01@example.org,Stephanie Smith,"4594 Potter Course Apt. 064
Wrightburgh, NH 16463",d2ba154123c871b7b5b74fa3d3dd6c5f1d0e1bd8281d904d12fcb182b502f8a8,5206.84,True
ed9785e2-7269-4799-94ec-06508f6cd453,browndaniel@example.org,Scott Hansen,"99889 Pratt Stream Suite 041
East Tracy, AS 87677",104c42cb576ebc6b15c1caa59779e30462bd080f684e6c2f12866d7a49994514,1658.91,False
e9c56b2f-f288-4319-9de4-291ea82b797a,joseph69@example.com,Lauren Suarez,"4000 John Drive Suite 977
New Samuelborough, IL 74709",7194f7108dd503c72f2eeb5ba818ea7b88c38f01a82e0458c6cf9843efba2613,3028.43,True
4db09e52-6772-4290-a7a3-6a03619ec60b,jeremyevans@example.com,Matthew Love,"34649 Tracy Shoal Suite 892
Amberbury, CO 67343",2eeca46e3f9aa12ac048e80188595c0f5e3787d3cdb666776f498cdbe9d1ac05,7198.99,True
afe39e2a-910a-4f0e-829b-5ce8b28eb23c,ugrant@example.org,Cindy Sanchez,"2906 Cuevas Inlet Apt. 533
Port Karenville, MD 10428",5ae75e4c2a42a917d1d74eef457fce5a8ec410cc65bb2e8b51046b87ec791305,9057.74,True
c161b170-f1a8-4b5e-b2be-e33b6fb91d3d,spotts@example.com,Elizabeth Smith,"6864 Davis Squares Suite 592
Lake David, MN 06401",1fea07cc1a4c05ab603eb30e42480472d85b77d290ed1db62e7f860c2b5ede7a,9239.61,False
4ec5dade-5a5d-457d-bb17-9943532a16f2,kristinabennett@example.org,Elizabeth Moran,"9835 Alexander Flat Suite 406
East Nancytown, MT 86896",c05e6ee1cbe6604373d64d49eb425baa2d9dfc52e53ef3ff139129fa0c26b104,9052.09,False
98fd6337-dc21-4a32-8d33-3f89d8e0ce6f,vmartin@example.net,Amber Collier,"478 Wang Flat
Stevenhaven, CA 48887",0c9173146563ad41b3a661cc46bb33c7f271d949dc158758638e45a1bac4ad1d,3794.08,True
05bfb535-bc65-45bd-beb4-4afe4c754dd0,steven33@example.org,Craig Anderson,"96279 Thompson Drives Apt. 650
Jonesfurt, DE 14493",df050e5fe470e54cf1c390a7e95ad47f235a5acaf0f1fd1946737672484c60b7,854.54,True
5e552813-fcbb-4aea-bd65-7591f3a61a20,jenniferjenkins@example.net,Heather Long,"1998 Ballard Green Suite 557
East Gina, WV 25157",d1306fee7955c84080a0bef59be8d4a823eaf6168eff1a7e6bc9a710c888484d,5619.66,False
8563dbf3-6d4e-4dfe-a9a6-6065ccb4fe66,westjimmy@example.com,Wendy Brewer,"52052 Weeks Squares
Mitchellton, NJ 57167",8669709b6790fce659a3b29d78e3f9a7a66aaba83b5ca953d54c9c379571b03e,1379.6,False
389c5d1e-81b8-4368-885a-e3e1e9b6b846,stephaniewelch@example.org,Emily Wiggins,"5158 Julie Well Suite 601
East Jessicastad, MP 92282",015136dfdb895be82cf18060cfbf49fd7fc3413b10448161cf99bad0375d6a63,2206.69,True
3a8b434b-7a98-4781-b1cc-15704a6c6047,nmartin@example.net,Jason Bridges,"6353 John Lodge
South Sara, WV 72442",8eabf9222cc14c62597c71fc5ba1866d3b1294d908ea56f40f913c6446824ec6,693.19,True
6ef36e06-060e-45f3-8e2c-138b5a872626,jimmy98@example.org,Brittany Burton,"49311 Joseph Ridges
Erinfort, NE 93075",3a6aa337d32e97c27be7af99933ba89c536bc23bc0298e8d9b41efade5dbc16e,3686.58,True
15517c45-6a91-4504-8251-14c6bad0ead4,ofreeman@example.org,David Johnston,"PSC 3483, Box 8217
APO AA 37523",3ed387b79bf54f5d5d18d4b9a86130007d131deb4c7c46485c42899cf08700cb,3463.54,False
ace462f3-e52b-4810-bc1c-9626a542ae4b,ojones@example.org,Brad Harmon,"548 Juan Mount
Fordmouth, NY 00988",5b02768af1b06898151e066e51f53e48c8db0d99569951250dc9e4f3ce1c4687,9034.37,False
8d9a8d5b-4f7d-41e2-9c2b-ee59f7c3d587,ramirezjennifer@example.com,John Barr,"49629 White Hollow Suite 671
Washingtonmouth, UT 97034",fcc2b03ce8383eedadeff17cc587a91f871b20b359c4334a1cd358a1baa3fa70,7354.62,True
6b02057a-ff96-4068-af22-2cbe3b971ca0,jeffrey11@example.org,Daniel Wilkinson,"10748 Gary Isle
Adamstown, MS 33821",c5153697730ceb6e394066fa1355e3aff5532949b67bad6f2e8903999147df52,364.7,False
2d47c32b-055b-4102-898d-af0b3a2d4769,cwilson@example.com,Jamie Gonzalez,"841 Lisa Court
Wardburgh, KY 76731",90982702cf76963575184684851fdfbe17a96733c3c857908fcf19e7061dc6f1,1275.46,True
2ab3c954-0c10-4960-a13d-8b5deb026c4e,smithsarah@example.org,Nathan Payne,"813 Matthew Mews
Rubioville, ID 41392",f45aae09fefc2efa638d992af7c95e4bdcd6120ce3965797e39d4952aff151b0,9268.68,False
d0f00e82-f622-4d64-9d81-53a08640c68b,edward61@example.net,Stacy Long,"2362 Costa Green
East Robertmouth, TX 90716",b993fd52885416f2bcce83e62896bcec54ae6f8d05871bae94d75c2be7d01db7,9513.2,True
453cb542-8c08-4b19-ba9b-1868ad91cd4b,smithdonald@example.net,Michael Turner,"85889 Davis Green Apt. 638
Aliberg, AZ 12574",924bd029c0a8f640f0e928511c9919de92b669aed85aba2af4070664745d1b58,4191.66,True
7818837a-919a-43d3-b3db-759b2904828e,jamesjenkins@example.com,Ronald Thomas,"283 Gonzalez View
West Tammy, NE 73289",68faa12584bf0ac1fe775e5aed2e404baf06d5c918165cd3175870e07b7fc1fc,8735.22,True
ce837eac-e7b7-46e2-a94e-bea0036e0ee4,greenmark@example.net,Jaime Jones,"16369 Johnson Dale
Ricardoberg, IL 84655",3ac0b545c548be05f3dfbb055d5c1b65641c181776e8746178098d8255320721,7243.81,False
a261567a-15b0-48d4-b4f6-7fda367d8c63,droy@example.net,Jennifer Brown,"97813 Nicole Mall
Pattersonmouth, MO 84701",e6f3174a18ab905cdaa004ab253fd7eb794833bb9ca03f29a32e5b606d8ea697,8964.0,False
0798484f-95a6-4283-8b1c-491a29190fb7,bradleyrussell@example.com,Kyle Wang,"63120 Kristen Island Apt. 831
Port Veronica, AS 16770",9e78eb5af431bde478943b07a70ee20151d2cd9adcb366d0e74238fc77c9129c,6880.15,True
33b5ce42-477e-4843-b9ea-1c27b833e98f,kylevang@example.com,Karen Ramirez,"3334 Amanda Coves Apt. 952
Port Dylanville, ID 10026",6ee6e072cbb140c5b13c47b8a5e038ffa868dfcc8c5c45e5a02f857ad125643a,3234.93,False
28e8138b-8e80-4c17-94a1-483356fd7cd8,michaelhoward@example.com,Mark Perkins,"5514 Cooper Estate Suite 866
Paigefurt, KY 17268",43d817fa07465e2bf361d9ec7442540edfd23e28d784e1804b8f937acfd57755,7675.7,False
017a302c-2050-49c2-acfe-26c02150986a,robertstephens@example.org,Crystal Cruz,"457 Morgan Freeway
South Sandraton, NM 27664",781ab53b2a7ed6b7e7fe034624860730b30f886497bd1ab13b461e6d0eabd162,8116.49,True
f60f82f1-d881-45d3-a194-a4f26ca407cb,danielhall@example.com,Katherine Stevens,"5351 Sparks Locks
New Benjamin, WI 23404",832e416be02f439624b3fbb8bb341f31525a4140657e9196901552a851f6086d,362.07,True
8497b8d9-faaf-42f3-8d27-5248bc48c510,tracey13@example.net,Stephanie Torres,"7735 Johnson Passage Suite 703
Port Angelastad, NC 63046",dd31e2750c2e1024cb50da464853a34aff2ed64ddd674dcb1211980c2d1ff2ca,8004.06,False
c8509702-5580-4dc2-9871-a3973e5b07ba,usexton@example.net,Rebekah Hernandez,"70593 Mikayla Ramp
South Elizabethmouth, TX 63808",da96462334e831aa6b9ab340c8b75aee2a90c9f1d17349de318f0928ffb418fe,6109.66,False
267570ea-b8a0-4097-96db-97edc46f3ef2,alvarezmichael@example.net,Brian Sheppard,"130 Brady Forges
South Ianburgh, MO 65488",2c7e241c809650c6099ad7a88dd7f7bd51a3b5c0dee3c685406a9a4c7f9c4603,7318.78,False
4e47495b-9173-45cf-adfd-71b199af036f,becky03@example.net,Ian Brandt,"75253 Yang Route
South Darrellchester, PR 80290",1c7cf2e14cf20386c8dd3157a93f3ddb75c75d325a79649d269ea589a79fbe52,9467.4,True
7145d61d-8b3f-400b-8c51-f3a7fe916113,tracykemp@example.net,Ryan Krause,"42329 Renee Highway Apt. 699
South Danielview, UT 70039",fa4bcc9c11d550abc2b842dd01c1bd54b9325690ae20b06a38ab5c0dae7e211e,9399.76,True
cf0858e3-349c-4479-809e-d3e95b3283b9,masonnicole@example.com,Craig Smith,"Unit 1555 Box 5871
DPO AA 95534",2e984aef360d1b9cf5e6f1c373bbfcdebc4908e6cb23cdb5bfeb3e42911bce12,7209.21,True
effe7e0b-dd1e-4c21-a1be-783e67cbb206,evanwilson@example.net,Diana Giles,"USCGC Padilla
FPO AE 49967",a597995614fa0ce9002cb537a70b8a76d97360162a1e6978c4389e59fa434e27,493.49,True
04cfdb94-6747-4b56-a59c-bdd1d621da96,tannermichaela@example.com,Abigail Martin,"66862 Jones Spur
West Charlesmouth, NC 34776",e62fbc28749ef57764b427370365fb2774437f947b1c6174ec112b64edffd6e7,1161.01,True
cf8bdfea-6cfc-4783-b098-ae489f522cd9,cunninghamjeffrey@example.com,Victoria Hudson,"766 Lindsay Harbor
Carterborough, NH 07858",cab56b7a318e2a0ff2aa42d61682d34778e379653aae9cd41f9077a824bc4ff0,8415.13,False
2c16daa3-d05a-4012-a24b-f594494e3038,rachelwilliams@example.org,Tamara Walker,"PSC 7261, Box 8502
APO AE 26405",bfb1fd216c9bd91c7119022311315cf196b10f9d341c1a7e333d95565cfb346b,3102.48,False
405e93c8-bf59-4421-bc16-a5f46efba5a8,troy78@example.org,Maria Smith,"06906 Merritt Mountains Apt. 986
Phelpsland, MT 58178",054f710980dd63eb22bdb1af3e3dbc99238514c06d32e80f8e163237dda7c1f4,9700.41,False
7cd27406-d58d-49b8-8229-5a668ea74cbe,amymiller@example.com,Brenda Sanchez,"441 Green Row Apt. 721
West James, MS 48534",860e9566fa1253c66134568ed75a9dd0614ccb116c06f415796e8064c04cb7c2,4533.49,True
f5446ea1-612d-4912-8da6-550a41383d0f,jcarson@example.org,Karen Kent,"362 Michael Ways Apt. 815
East Bryceside, NH 05566",013e26f1e3ec3932c58f4cd887e2de059a3f35c4413edc68ec97cc501be5776e,3860.94,False
be1dd48b-a065-4314-95b7-c260a1fd757a,storres@example.com,Meghan Flores,"34832 Daniel Corners
North Donnabury, TX 34445",680b0c6ac5788c8625ef3a6ac6f1e5e71eb80f8e981f3859c64814b1eea3fe73,1399.61,True
370e7f09-508d-4115-9f27-c11d8d2accf0,usmith@example.net,Jennifer James,"USCGC Brown
FPO AE 28719",d058f91c33b6b0611c4cc4481d91eb13bb7e0f0ead21c271bdd6fc40315f9f06,2428.52,True
13a29c75-a72d-478b-8818-6e6bcb86359c,haleanthony@example.org,John Ponce,"5269 David Bypass Suite 213
Waltonfort, NJ 61059",6409b591e8ffff99c48ae4c707c4f76524fecf1efc0a71793f90d50df1c21406,2173.79,False
4b818a57-21c0-4dfe-9cd6-de1791c17bbc,morganchristopher@example.org,Wayne Pena,"04696 Ann Stravenue
East Natashamouth, MO 02356",3608539fdfbf8de342abb3648813d0370f9f475c3f4595eb2d977abd47813847,8893.08,False
bf5eaf19-153c-4fa8-8452-d257dace552c,hjones@example.net,Heidi Perkins,"189 Deborah Creek Suite 969
East Alyssa, MS 77195",3dafa6debceb8cb83d29b4c922c6b4b4e9e1f4d3aa75b84db99b118b60b03631,2933.17,False
268e2c98-dd45-46b7-9b74-e918050c3d2d,shawngonzales@example.net,Stephanie Williams,"839 Vazquez Isle
Scottborough, OH 26340",cf941557088aa2edbd38bb2a829c9d91b5e18db7e8b8664b7a9ff7dc69090cad,931.33,True
61cee8b6-5028-4cb5-9074-bfe7b8a7a462,edwardsjoshua@example.org,Michael Jones,"4883 Lori Radial Suite 663
Torresstad, WA 81413",6c7e478f7b59332bbef1d67f3164146c937c3660da31cae1156f8df3c3ae22aa,4449.51,True
9014951c-1ce9-43f4-876b-f374c2e6a2ab,vanessa06@example.com,Michelle Morris,"759 Williams Route
Ashleyland, SC 29270",3d07c18826cc87be376510d8690244300364351f6dd8bb7831beabfc84387727,7628.79,True
671cae7c-360d-456d-9d59-24690da588a5,daniellefrancis@example.org,Miguel White,"05085 Oneill Creek
West Jonathan, GA 03585",ae5c37a32cbc542abb0bc8fc1e6cccdc3434e154cb8f77cc2defb799829c422e,4199.74,True
ac04c78f-fb66-4feb-b0e9-9f2b5b90c401,ernestmurphy@example.org,Lori Boyd,"8993 Ferguson Course
Kellyberg, MN 52782",7c949bbb19eaf49d8033fc72906214ea8b103ecaf37506733e8d2577709e64fa,9525.71,False
106f6b10-f4c5-4285-84c5-a43c28c70fb1,michael73@example.net,Alejandra Simmons,"7173 Price Avenue
Port Angela, SD 47091",4d4e0ac91280af1db22f7eed0773bbff91878d8b9721afeddc47b88cf126f8ca,9930.67,True
7073c6f7-41e2-46f4-a0a9-3cc776ba9f6f,fbenson@example.net,Jeremy Guzman,"393 Hernandez Dale
Josephborough, SD 81951",c3831aff47ab6d81185421d8635857ac8b259a997b5505c1489fb377c5c189c2,7450.07,True
ef141fae-5436-4816-9a4b-8a28e871f8ac,molinagabriel@example.org,Lynn Monroe,"6484 Cassandra Spurs Suite 168
Nelsonborough, VT 68707",fe25f185b95567d1ef02d6bc11d3f9dedf0a657b888793895cf16b9ce508d3d4,3224.58,True
68d7046b-e5b6-43a3-9c08-1bca75bb927a,hayesrobyn@example.org,Jose Jackson,"61781 Ramsey Ridge Apt. 960
Christopherbury, DE 55687",b3008812d04b8c8f70017818965eb5eed37fa2a71994eb9b6b49a6329e35315d,2930.4,True
